Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
941;108962;Leontodon saxatilis;strimfibbla;Art;336;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
220235;108977;Leucanthemum vulgare;prästkrage;Art;67792;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
221104;109026;Pentanema britannica;luddkrissla;Art;2555;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Våtmark (V) - Har betydelse;LC;
886;109028;Pentanema ensifolium;svärdkrissla;Art;1038;Jordbrukslandskap (J) - Stor betydelse;NT;B1ab(iii,v)+2ab(iii,v)
220263;109038;Petasites frigidus;fjällskråp;Art;3569;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
220266;109042;Petasites spurius;spjutskråp;Art;943;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
223747;109062;Pilosella cymosa subsp. gottlandica;vätfibbla;Underart;1093;Jordbrukslandskap (J) - Stor betydelse;LC;
223750;109065;Pilosella cymosa subsp. praealta;blåfibbla;Underart;712;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220278;109073;Pilosella lactucella;revfibbla;Art;14611;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220294;109164;Saussurea alpina;fjällskära;Art;9537;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
220299;109173;Scorzonera humilis;svinrot;Art;40346;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;NT;A2b
220320;109213;Serratula tinctoria;ängsskära;Art;9222;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2bc+4abc
220370;109453;Taraxacum sect. Erythrosperma;sandmaskrosor;Sektion (botanik);33240;;;
220373;109562;Taraxacum sect. Obliqua;dvärgmaskrosor;Sektion (botanik);2685;;;
220374;109565;Taraxacum sect. Palustria;strandmaskrosor;Sektion (botanik);12425;;;
1734;109567;Taraxacum austrinum;sydmaskros;Art;64;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;D
1751;109571;Taraxacum crocinum;saffransmaskros;Art;724;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
1545;109572;Taraxacum crocodes;jämtlandsmaskros;Art;2108;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(ii,iii,iv,v)
1724;109988;Tephroseris integrifolia;fältnocka;Art;546;Jordbrukslandskap (J) - Stor betydelse;EN;"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i); D"
1723;109991;Tephroseris palustris;kärrnocka;Art;428;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;CR;"C2a(i,ii); D"
1575;110003;Tragopogon crocifolius;gotländsk haverrot;Art;574;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B1ab(iii,v)+2ab(iii,v)
1576;110004;Tragopogon dubius;stor haverrot;Art;189;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
220393;110022;Tripleurospermum maritimum;bårdbaldersbrå;Art;7888;Havsstrand (H) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
220395;110033;Tripolium pannonicum subsp. tripolium;strandaster;Underart;503;Havsstrand (H) - Stor betydelse;NE;
220240;110128;Linnaea borealis;linnea;Art;43162;Skog (S) - Stor betydelse;LC;
221037;110154;Lonicera periclymenum;vildkaprifol;Art;12324;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
221044;110170;Scabiosa columbaria;fältvädd;Art;4105;Jordbrukslandskap (J) - Stor betydelse;LC;
221046;110173;Succisa pratensis;ängsvädd;Art;58717;Jordbrukslandskap (J) - Stor betydelse;LC;
221050;110185;Valeriana officinalis;läkevänderot;Art;11105;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
221051;110189;Valeriana sambucifolia;flädervänderot;Art;30153;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse;LC;
219677;110230;Hedera helix;murgröna;Art;12994;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
219568;110240;Hydrocotyle vulgaris;spikblad;Art;7392;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
223542;110261;Angelica archangelica subsp. archangelica;fjällkvanne;Underart;1855;Fjäll (F) - Stor betydelse;LC;
223543;110262;Angelica archangelica subsp. littoralis;strandkvanne;Underart;4344;Havsstrand (H) - Stor betydelse;LC;
624;110354;Eryngium maritimum;martorn;Art;3698;Havsstrand (H) - Stor betydelse;VU;C1
79;110364;Helosciadium inundatum;krypfloka;Art;2154;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;VU;"A2b; B2ab(ii,iii,iv,v)"
220239;110391;Ligusticum scothicum;strandloka;Art;2055;Havsstrand (H) - Stor betydelse;LC;
1098;110405;Oenanthe fistulosa;pipstäkra;Art;925;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;"A2b; B2ab(iii,v)"
1099;110408;Oenanthe lachenalii;smalstäkra;Art;333;Havsstrand (H) - Stor betydelse, Brackvatten (B) - Har betydelse;VU;D2
219706;110429;Pimpinella saxifraga;bockrot;Art;54546;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
1253;110434;Pleurospermum austriacum;piploka;Art;1189;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B1ab(iii,v)+2ab(iii,v)
219711;110440;Sanicula europaea;sårläka;Art;11741;Skog (S) - Stor betydelse;LC;
1451;110444;Scandix pecten-veneris;nålkörvel;Art;1298;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(ii,iii,iv,v)
223558;110446;Scandix pecten-veneris subsp. pecten-veneris;äkta nålkörvel;Underart;136;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NE;
1492;110458;Silaum silaus;ängssilja;Art;289;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;"B1ab(v)+2ab(v); C2a(i,ii); D"
